path,wage level,1,2,3,4,5,6,7,8,9,10
27,wage3,700.9924493,701.0199803,0.977004877,1.000683288,1.080739354,0.971008473,0.930950387,1.06009595,0.988694575,0.958517243
27,wage4,1000.992449,1001.01998,0.977004877,1.000683288,1.080739354,0.971008473,0.930950387,1.06009595,0.988694575,0.958517243
27,wage5,1500.992449,1501.01998,0.977004877,1.000683288,1.080739354,0.971008473,0.930950387,1.06009595,0.988694575,0.958517243
27,wage6,2000.992449,2001.01998,0.977004877,1.000683288,1.080739354,0.971008473,0.930950387,1.06009595,0.988694575,0.958517243
27,wage7,5000.992449,5001.01998,0.977004877,1.000683288,1.080739354,0.971008473,0.930950387,1.06009595,0.988694575,0.958517243
27,wage8,10000.99245,10001.01998,10000.977,10001.00068,10001.08074,10000.97101,10000.93095,10001.0601,10000.98869,10000.95852
28,wage1,151.0019636,151.0016851,1000.998733,1000.965755,1000.99494,1000.996138,1000.974663,1000.976206,1000.983576,1001.046348
28,wage2,301.0019636,301.0016851,0.998732845,0.965754605,0.994940023,0.996138274,0.974662526,0.97620552,0.983576274,1.046348132
28,wage3,701.0019636,701.0016851,0.998732845,0.965754605,0.994940023,0.996138274,0.974662526,0.97620552,0.983576274,1.046348132
28,wage4,1001.001964,1001.001685,0.998732845,0.965754605,0.994940023,0.996138274,0.974662526,0.97620552,0.983576274,1.046348132
28,wage5,1501.001964,1501.001685,0.998732845,0.965754605,0.994940023,0.996138274,0.974662526,0.97620552,0.983576274,1.046348132
28,wage6,2001.001964,2001.001685,0.998732845,0.965754605,0.994940023,0.996138274,0.974662526,0.97620552,0.983576274,1.046348132
28,wage7,5001.001964,5001.001685,0.998732845,0.965754605,0.994940023,0.996138274,0.974662526,0.97620552,0.983576274,1.046348132
28,wage8,10001.00196,10001.00169,10000.99873,10000.96575,10000.99494,10000.99614,10000.97466,10000.97621,10000.98358,10001.04635
29,wage1,150.987715,150.9834505,1000.992893,1001.058675,1001.031166,1001.023718,1000.98699,1000.904323,1000.985473,1001.002843
29,wage2,300.987715,300.9834505,0.992892745,1.058674725,1.031166375,1.023718078,0.986990016,0.904323235,0.985473197,1.002843239
29,wage3,700.987715,700.9834505,0.992892745,1.058674725,1.031166375,1.023718078,0.986990016,0.904323235,0.985473197,1.002843239
29,wage4,1000.987715,1000.983451,0.992892745,1.058674725,1.031166375,1.023718078,0.986990016,0.904323235,0.985473197,1.002843239
29,wage5,1500.987715,1500.983451,0.992892745,1.058674725,1.031166375,1.023718078,0.986990016,0.904323235,0.985473197,1.002843239
29,wage6,2000.987715,2000.983451,0.992892745,1.058674725,1.031166375,1.023718078,0.986990016,0.904323235,0.985473197,1.002843239
29,wage7,5000.987715,5000.983451,0.992892745,1.058674725,1.031166375,1.023718078,0.986990016,0.904323235,0.985473197,1.002843239
29,wage8,10000.98772,10000.98345,10000.99289,10001.05867,10001.03117,10001.02372,10000.98699,10000.90432,10000.98547,10001.00284
30,wage1,150.9724104,1000.983387,1000.995455,1001.010948,1000.997582,1000.983058,1001.039609,1000.930248,1000.925128,1001.004837
30,wage2,300.9724104,0.983387291,0.995454963,1.010948445,0.997582181,0.983058411,1.039609443,0.930247565,0.925127853,1.004836749
30,wage3,700.9724104,0.983387291,0.995454963,1.010948445,0.997582181,0.983058411,1.039609443,0.930247565,0.925127853,1.004836749
30,wage4,1000.97241,0.983387291,0.995454963,1.010948445,0.997582181,0.983058411,1.039609443,0.930247565,0.925127853,1.004836749
30,wage5,1500.97241,0.983387291,0.995454963,1.010948445,0.997582181,0.983058411,1.039609443,0.930247565,0.925127853,1.004836749
30,wage6,2000.97241,0.983387291,0.995454963,1.010948445,0.997582181,0.983058411,1.039609443,0.930247565,0.925127853,1.004836749
30,wage7,5000.97241,0.983387291,0.995454963,1.010948445,0.997582181,0.983058411,1.039609443,0.930247565,0.925127853,1.004836749
30,wage8,10000.97241,10000.98339,10000.99545,10001.01095,10000.99758,10000.98306,10001.03961,10000.93025,10000.92513,10001.00484
31,wage1,151.0541273,150.9880464,151.0280666,1000.979473,1001.027072,1001.000201,1001.009575,1001.00126,1000.989266,1001.06307
31,wage2,301.0541273,300.9880464,301.0280666,0.979472594,1.027071586,1.000200545,1.00957545,1.001260142,0.989265898,1.063070373
31,wage3,701.0541273,700.9880464,701.0280666,0.979472594,1.027071586,1.000200545,1.00957545,1.001260142,0.989265898,1.063070373
31,wage4,1001.054127,1000.988046,1001.028067,0.979472594,1.027071586,1.000200545,1.00957545,1.001260142,0.989265898,1.063070373
31,wage5,1501.054127,1500.988046,1501.028067,0.979472594,1.027071586,1.000200545,1.00957545,1.001260142,0.989265898,1.063070373
31,wage6,2001.054127,2000.988046,2001.028067,0.979472594,1.027071586,1.000200545,1.00957545,1.001260142,0.989265898,1.063070373
31,wage7,5001.054127,5000.988046,5001.028067,0.979472594,1.027071586,1.000200545,1.00957545,1.001260142,0.989265898,1.063070373
31,wage8,10001.05413,10000.98805,10001.02807,10000.97947,10001.02707,10001.0002,10001.00958,10001.00126,10000.98927,10001.06307
32,wage1,151.0210426,150.9993437,150.9715194,150.9874819,151.020446,1000.984226,1001.011691,1001.059705,1000.960805,1000.965159
32,wage2,301.0210426,300.9993437,300.9715194,300.9874819,301.020446,0.984225615,1.011690923,1.059704938,0.960804605,0.965158774
32,wage3,701.0210426,700.9993437,700.9715194,700.9874819,701.020446,0.984225615,1.011690923,1.059704938,0.960804605,0.965158774
32,wage4,1001.021043,1000.999344,1000.971519,1000.987482,1001.020446,0.984225615,1.011690923,1.059704938,0.960804605,0.965158774
32,wage5,1501.021043,1500.999344,1500.971519,1500.987482,1501.020446,0.984225615,1.011690923,1.059704938,0.960804605,0.965158774
32,wage6,2001.021043,2000.999344,2000.971519,2000.987482,2001.020446,0.984225615,1.011690923,1.059704938,0.960804605,0.965158774
32,wage7,5001.021043,5000.999344,5000.971519,5000.987482,5001.020446,0.984225615,1.011690923,1.059704938,0.960804605,0.965158774
32,wage8,10001.02104,10000.99934,10000.97152,10000.98748,10001.02045,10000.98423,10001.01169,10001.0597,10000.9608,10000.96516
33,wage1,150.9983786,151.0386542,150.9256596,150.9405946,151.0222513,151.0002791,151.0374849,151.0340041,151.0552453,1001.024602
33,wage2,300.9983786,301.0386542,300.9256596,300.9405946,301.0222513,301.0002791,301.0374849,301.0340041,301.0552453,1.02460222
33,wage3,700.9983786,701.0386542,700.9256596,700.9405946,701.0222513,701.0002791,701.0374849,701.0340041,701.0552453,1.02460222
33,wage4,1000.998379,1001.038654,1000.92566,1000.940595,1001.022251,1001.000279,1001.037485,1001.034004,1001.055245,1.02460222
33,wage5,1500.998379,1501.038654,1500.92566,1500.940595,1501.022251,1501.000279,1501.037485,1501.034004,1501.055245,1.02460222
33,wage6,2000.998379,2001.038654,2000.92566,2000.940595,2001.022251,2001.000279,2001.037485,2001.034004,2001.055245,1.02460222
33,wage7,5000.998379,5001.038654,5000.92566,5000.940595,5001.022251,5001.000279,5001.037485,5001.034004,5001.055245,1.02460222
33,wage8,10000.99838,10001.03865,10000.92566,10000.94059,10001.02225,10001.00028,10001.03748,10001.034,10001.05525,10001.0246
34,wage1,150.9432816,150.99913,151.0120898,1001.01342,1000.946344,1001.006607,1001.015786,1000.924433,1001.048746,1001.001838
34,wage2,300.9432816,300.99913,301.0120898,1.013420265,0.946344497,1.006606778,1.015785936,0.92443274,1.048746001,1.001837851
34,wage3,700.9432816,700.99913,701.0120898,1.013420265,0.946344497,1.006606778,1.015785936,0.92443274,1.048746001,1.001837851
34,wage4,1000.943282,1000.99913,1001.01209,1.013420265,0.946344497,1.006606778,1.015785936,0.92443274,1.048746001,1.001837851
34,wage5,1500.943282,1500.99913,1501.01209,1.013420265,0.946344497,1.006606778,1.015785936,0.92443274,1.048746001,1.001837851
34,wage6,2000.943282,2000.99913,2001.01209,1.013420265,0.946344497,1.006606778,1.015785936,0.92443274,1.048746001,1.001837851
34,wage7,5000.943282,5000.99913,5001.01209,1.013420265,0.946344497,1.006606778,1.015785936,0.92443274,1.048746001,1.001837851
34,wage8,10000.94328,10000.99913,10001.01209,10001.01342,10000.94634,10001.00661,10001.01579,10000.92443,10001.04875,10001.00184
35,wage1,151.0463368,151.0147266,151.0243659,150.9945041,151.0747634,151.0151054,1001.005158,1001.011004,1000.941123,1001.044914
35,wage2,301.0463368,301.0147266,301.0243659,300.9945041,301.0747634,301.0151054,1.005157592,1.011003693,0.941122839,1.044913685
35,wage3,701.0463368,701.0147266,701.0243659,700.9945041,701.0747634,701.0151054,1.005157592,1.011003693,0.941122839,1.044913685
35,wage4,1001.046337,1001.014727,1001.024366,1000.994504,1001.074763,1001.015105,1.005157592,1.011003693,0.941122839,1.044913685
35,wage5,1501.046337,1501.014727,1501.024366,1500.994504,1501.074763,1501.015105,1.005157592,1.011003693,0.941122839,1.044913685
35,wage6,2001.046337,2001.014727,2001.024366,2000.994504,2001.074763,2001.015105,1.005157592,1.011003693,0.941122839,1.044913685
35,wage7,5001.046337,5001.014727,5001.024366,5000.994504,5001.074763,5001.015105,1.005157592,1.011003693,0.941122839,1.044913685
35,wage8,10001.04634,10001.01473,10001.02437,10000.9945,10001.07476,10001.01511,10001.00516,10001.011,10000.94112,10001.04491
36,wage1,150.9932737,150.9683588,151.0013965,1000.947793,1001.045268,1000.995732,1001.015342,1001.016343,1000.957839,1000.993852
36,wage2,300.9932737,300.9683588,301.0013965,0.947793219,1.045267714,0.995731674,1.015341733,1.016342542,0.957838851,0.993852013
36,wage3,700.9932737,700.9683588,701.0013965,0.947793219,1.045267714,0.995731674,1.015341733,1.016342542,0.957838851,0.993852013
36,wage4,1000.993274,1000.968359,1001.001396,0.947793219,1.045267714,0.995731674,1.015341733,1.016342542,0.957838851,0.993852013
36,wage5,1500.993274,1500.968359,1501.001396,0.947793219,1.045267714,0.995731674,1.015341733,1.016342542,0.957838851,0.993852013
36,wage6,2000.993274,2000.968359,2001.001396,0.947793219,1.045267714,0.995731674,1.015341733,1.016342542,0.957838851,0.993852013
36,wage7,5000.993274,5000.968359,5001.001396,0.947793219,1.045267714,0.995731674,1.015341733,1.016342542,0.957838851,0.993852013
36,wage8,10000.99327,10000.96836,10001.0014,10000.94779,10001.04527,10000.99573,10001.01534,10001.01634,10000.95784,10000.99385
37,wage1,151.0508214,151.0076184,1001.039476,1000.974072,1001.056484,1000.997128,1001.033047,1001.183749,1000.947216,1000.998451
37,wage2,301.0508214,301.0076184,1.039476106,0.974071718,1.056483798,0.997128371,1.033047133,1.183748973,0.947216324,0.998450665
37,wage3,701.0508214,701.0076184,1.039476106,0.974071718,1.056483798,0.997128371,1.033047133,1.183748973,0.947216324,0.998450665
37,wage4,1001.050821,1001.007618,1.039476106,0.974071718,1.056483798,0.997128371,1.033047133,1.183748973,0.947216324,0.998450665
37,wage5,1501.050821,1501.007618,1.039476106,0.974071718,1.056483798,0.997128371,1.033047133,1.183748973,0.947216324,0.998450665
37,wage6,2001.050821,2001.007618,1.039476106,0.974071718,1.056483798,0.997128371,1.033047133,1.183748973,0.947216324,0.998450665
37,wage7,5001.050821,5001.007618,1.039476106,0.974071718,1.056483798,0.997128371,1.033047133,1.183748973,0.947216324,0.998450665
37,wage8,10001.05082,10001.00762,10001.03948,10000.97407,10001.05648,10000.99713,10001.03305,10001.18375,10000.94722,10000.99845
38,wage1,150.9872256,151.0035207,1000.986961,1001.086973,1000.995841,1000.967188,1001.093344,1000.964161,1001.011073,1000.990839
38,wage2,300.9872256,301.0035207,0.986960522,1.086972552,0.995840722,0.96718791,1.093343877,0.964160694,1.01107309,0.990839402
38,wage3,700.9872256,701.0035207,0.986960522,1.086972552,0.995840722,0.96718791,1.093343877,0.964160694,1.01107309,0.990839402
38,wage4,1000.987226,1001.003521,0.986960522,1.086972552,0.995840722,0.96718791,1.093343877,0.964160694,1.01107309,0.990839402
38,wage5,1500.987226,1501.003521,0.986960522,1.086972552,0.995840722,0.96718791,1.093343877,0.964160694,1.01107309,0.990839402
38,wage6,2000.987226,2001.003521,0.986960522,1.086972552,0.995840722,0.96718791,1.093343877,0.964160694,1.01107309,0.990839402
38,wage7,5000.987226,5001.003521,0.986960522,1.086972552,0.995840722,0.96718791,1.093343877,0.964160694,1.01107309,0.990839402
38,wage8,10000.98723,10001.00352,10000.98696,10001.08697,10000.99584,10000.96719,10001.09334,10000.96416,10001.01107,10000.99084
39,wage1,151.0263535,151.0083306,150.9558048,151.1217738,151.0277683,151.0005898,150.9825933,150.9021294,151.0049925,151.0670659
39,wage2,301.0263535,301.0083306,300.9558048,301.1217738,301.0277683,301.0005898,300.9825933,300.9021294,301.0049925,301.0670659
39,wage3,701.0263535,701.0083306,700.9558048,701.1217738,701.0277683,701.0005898,700.9825933,700.9021294,701.0049925,701.0670659
39,wage4,1001.026353,1001.008331,1000.955805,1001.121774,1001.027768,1001.00059,1000.982593,1000.902129,1001.004992,1001.067066
39,wage5,1501.026353,1501.008331,1500.955805,1501.121774,1501.027768,1501.00059,1500.982593,1500.902129,1501.004992,1501.067066
39,wage6,2001.026353,2001.008331,2000.955805,2001.121774,2001.027768,2001.00059,2000.982593,2000.902129,2001.004992,2001.067066
39,wage7,5001.026353,5001.008331,5000.955805,5001.121774,5001.027768,5001.00059,5000.982593,5000.902129,5001.004992,5001.067066
39,wage8,10001.02635,10001.00833,10000.9558,10001.12177,10001.02777,10001.00059,10000.98259,10000.90213,10001.00499,10001.06707
40,wage1,150.9771631,1001.010429,1000.97846,1000.99948,1001.113875,1001.001706,1000.959571,1001.073033,1001.034037,1001.000407
40,wage2,300.9771631,1.010428911,0.97846029,0.999479504,1.113874714,1.001706396,0.959570794,1.073032875,1.034037304,1.000407016
40,wage3,700.9771631,1.010428911,0.97846029,0.999479504,1.113874714,1.001706396,0.959570794,1.073032875,1.034037304,1.000407016
40,wage4,1000.977163,1.010428911,0.97846029,0.999479504,1.113874714,1.001706396,0.959570794,1.073032875,1.034037304,1.000407016
40,wage5,1500.977163,1.010428911,0.97846029,0.999479504,1.113874714,1.001706396,0.959570794,1.073032875,1.034037304,1.000407016
40,wage6,2000.977163,1.010428911,0.97846029,0.999479504,1.113874714,1.001706396,0.959570794,1.073032875,1.034037304,1.000407016
40,wage7,5000.977163,1.010428911,0.97846029,0.999479504,1.113874714,1.001706396,0.959570794,1.073032875,1.034037304,1.000407016
40,wage8,10000.97716,10001.01043,10000.97846,10000.99948,10001.11387,10001.00171,10000.95957,10001.07303,10001.03404,10001.00041
41,wage1,151.0296042,151.0066694,150.9722486,1001.042104,1000.93973,1000.978969,1000.995137,1001.056152,1001.04452,1000.97559
41,wage2,301.0296042,301.0066694,300.9722486,1.042103788,0.939730195,0.978968753,0.995137389,1.056152236,1.044520089,0.975589682
41,wage3,701.0296042,701.0066694,700.9722486,1.042103788,0.939730195,0.978968753,0.995137389,1.056152236,1.044520089,0.975589682
41,wage4,1001.029604,1001.006669,1000.972249,1.042103788,0.939730195,0.978968753,0.995137389,1.056152236,1.044520089,0.975589682
41,wage5,1501.029604,1501.006669,1500.972249,1.042103788,0.939730195,0.978968753,0.995137389,1.056152236,1.044520089,0.975589682
41,wage6,2001.029604,2001.006669,2000.972249,1.042103788,0.939730195,0.978968753,0.995137389,1.056152236,1.044520089,0.975589682
41,wage7,5001.029604,5001.006669,5000.972249,1.042103788,0.939730195,0.978968753,0.995137389,1.056152236,1.044520089,0.975589682
41,wage8,10001.0296,10001.00667,10000.97225,10001.0421,10000.93973,10000.97897,10000.99514,10001.05615,10001.04452,10000.97559
42,wage1,150.9316952,151.0204823,150.9322171,151.041814,1001.018139,1001.023789,1000.979158,1001.036761,1000.993675,1000.960954
42,wage2,300.9316952,301.0204823,300.9322171,301.041814,1.018139255,1.023789494,0.97915842,1.036760528,0.993675,0.960953732
42,wage3,700.9316952,701.0204823,700.9322171,701.041814,1.018139255,1.023789494,0.97915842,1.036760528,0.993675,0.960953732
42,wage4,1000.931695,1001.020482,1000.932217,1001.041814,1.018139255,1.023789494,0.97915842,1.036760528,0.993675,0.960953732
42,wage5,1500.931695,1501.020482,1500.932217,1501.041814,1.018139255,1.023789494,0.97915842,1.036760528,0.993675,0.960953732
42,wage6,2000.931695,2001.020482,2000.932217,2001.041814,1.018139255,1.023789494,0.97915842,1.036760528,0.993675,0.960953732
42,wage7,5000.931695,5001.020482,5000.932217,5001.041814,1.018139255,1.023789494,0.97915842,1.036760528,0.993675,0.960953732
42,wage8,10000.9317,10001.02048,10000.93222,10001.04181,10001.01814,10001.02379,10000.97916,10001.03676,10000.99368,10000.96095
43,wage1,151.0315227,1000.964911,1001.025283,1000.929631,1001.082818,1001.010082,1001.063472,1000.989225,1001.041485,1001.014136
43,wage2,301.0315227,0.964910747,1.025283326,0.929631249,1.082817702,1.010082294,1.063471596,0.989224732,1.041485426,1.014135561
43,wage3,701.0315227,0.964910747,1.025283326,0.929631249,1.082817702,1.010082294,1.063471596,0.989224732,1.041485426,1.014135561
43,wage4,1001.031523,0.964910747,1.025283326,0.929631249,1.082817702,1.010082294,1.063471596,0.989224732,1.041485426,1.014135561
43,wage5,1501.031523,0.964910747,1.025283326,0.929631249,1.082817702,1.010082294,1.063471596,0.989224732,1.041485426,1.014135561
43,wage6,2001.031523,0.964910747,1.025283326,0.929631249,1.082817702,1.010082294,1.063471596,0.989224732,1.041485426,1.014135561
43,wage7,5001.031523,0.964910747,1.025283326,0.929631249,1.082817702,1.010082294,1.063471596,0.989224732,1.041485426,1.014135561
43,wage8,10001.03152,10000.96491,10001.02528,10000.92963,10001.08282,10001.01008,10001.06347,10000.98922,10001.04149,10001.01414
44,wage1,150.9692717,151.05126,1001.087745,1001.001192,1000.946583,1000.944501,1001.031046,1000.997516,1001.033889,1000.988261
44,wage2,300.9692717,301.05126,1.087744703,1.001191908,0.946583444,0.944501319,1.03104587,0.997516373,1.033889278,0.98826107
44,wage3,700.9692717,701.05126,1.087744703,1.001191908,0.946583444,0.944501319,1.03104587,0.997516373,1.033889278,0.98826107
44,wage4,1000.969272,1001.05126,1.087744703,1.001191908,0.946583444,0.944501319,1.03104587,0.997516373,1.033889278,0.98826107
44,wage5,1500.969272,1501.05126,1.087744703,1.001191908,0.946583444,0.944501319,1.03104587,0.997516373,1.033889278,0.98826107
44,wage6,2000.969272,2001.05126,1.087744703,1.001191908,0.946583444,0.944501319,1.03104587,0.997516373,1.033889278,0.98826107
44,wage7,5000.969272,5001.05126,1.087744703,1.001191908,0.946583444,0.944501319,1.03104587,0.997516373,1.033889278,0.98826107
44,wage8,10000.96927,10001.05126,10001.08774,10001.00119,10000.94658,10000.9445,10001.03105,10000.99752,10001.03389,10000.98826
45,wage1,150.9028868,150.9730763,150.9709643,150.9266291,150.9707056,1001.021351,1000.925526,1000.994175,1001.025493,1001.006442
45,wage2,300.9028868,300.9730763,300.9709643,300.9266291,300.9707056,1.021351282,0.925525873,0.994174726,1.025492644,1.0064424
45,wage3,700.9028868,700.9730763,700.9709643,700.9266291,700.9707056,1.021351282,0.925525873,0.994174726,1.025492644,1.0064424
45,wage4,1000.902887,1000.973076,1000.970964,1000.926629,1000.970706,1.021351282,0.925525873,0.994174726,1.025492644,1.0064424
45,wage5,1500.902887,1500.973076,1500.970964,1500.926629,1500.970706,1.021351282,0.925525873,0.994174726,1.025492644,1.0064424
45,wage6,2000.902887,2000.973076,2000.970964,2000.926629,2000.970706,1.021351282,0.925525873,0.994174726,1.025492644,1.0064424
45,wage7,5000.902887,5000.973076,5000.970964,5000.926629,5000.970706,1.021351282,0.925525873,0.994174726,1.025492644,1.0064424
45,wage8,10000.90289,10000.97308,10000.97096,10000.92663,10000.97071,10001.02135,10000.92553,10000.99417,10001.02549,10001.00644
46,wage1,150.9833736,150.9506818,1001.010225,1001.015412,1001.014377,1000.968568,1000.949292,1000.988833,1000.966301,1001.040511
46,wage2,300.9833736,300.9506818,1.0102251,1.015411548,1.014377348,0.968568187,0.949291529,0.98883316,0.966301111,1.040510984
46,wage3,700.9833736,700.9506818,1.0102251,1.015411548,1.014377348,0.968568187,0.949291529,0.98883316,0.966301111,1.040510984
46,wage4,1000.983374,1000.950682,1.0102251,1.015411548,1.014377348,0.968568187,0.949291529,0.98883316,0.966301111,1.040510984
46,wage5,1500.983374,1500.950682,1.0102251,1.015411548,1.014377348,0.968568187,0.949291529,0.98883316,0.966301111,1.040510984
46,wage6,2000.983374,2000.950682,1.0102251,1.015411548,1.014377348,0.968568187,0.949291529,0.98883316,0.966301111,1.040510984
46,wage7,5000.983374,5000.950682,1.0102251,1.015411548,1.014377348,0.968568187,0.949291529,0.98883316,0.966301111,1.040510984
46,wage8,10000.98337,10000.95068,10001.01023,10001.01541,10001.01438,10000.96857,10000.94929,10000.98883,10000.9663,10001.04051
47,wage1,151.0020375,151.0186175,150.9500914,150.9286952,150.9307981,150.9878224,151.0175037,150.9913654,150.9963531,151.0282328
47,wage2,301.0020375,301.0186175,300.9500914,300.9286952,300.9307981,300.9878224,301.0175037,300.9913654,300.9963531,301.0282328
47,wage3,701.0020375,701.0186175,700.9500914,700.9286952,700.9307981,700.9878224,701.0175037,700.9913654,700.9963531,701.0282328
47,wage4,1001.002038,1001.018617,1000.950091,1000.928695,1000.930798,1000.987822,1001.017504,1000.991365,1000.996353,1001.028233
47,wage5,1501.002038,1501.018617,1500.950091,1500.928695,1500.930798,1500.987822,1501.017504,1500.991365,1500.996353,1501.028233
47,wage6,2001.002038,2001.018617,2000.950091,2000.928695,2000.930798,2000.987822,2001.017504,2000.991365,2000.996353,2001.028233
47,wage7,5001.002038,5001.018617,5000.950091,5000.928695,5000.930798,5000.987822,5001.017504,5000.991365,5000.996353,5001.028233
47,wage8,10001.00204,10001.01862,10000.95009,10000.9287,10000.9308,10000.98782,10001.0175,10000.99137,10000.99635,10001.02823
48,wage1,150.9689221,151.0104883,150.9965677,150.9716062,151.0116967,150.9741419,1001.091368,1001.027425,1001.025871,1001.01232
48,wage2,300.9689221,301.0104883,300.9965677,300.9716062,301.0116967,300.9741419,1.09136807,1.027424579,1.025871132,1.012319711
48,wage3,700.9689221,701.0104883,700.9965677,700.9716062,701.0116967,700.9741419,1.09136807,1.027424579,1.025871132,1.012319711
48,wage4,1000.968922,1001.010488,1000.996568,1000.971606,1001.011697,1000.974142,1.09136807,1.027424579,1.025871132,1.012319711
48,wage5,1500.968922,1501.010488,1500.996568,1500.971606,1501.011697,1500.974142,1.09136807,1.027424579,1.025871132,1.012319711
48,wage6,2000.968922,2001.010488,2000.996568,2000.971606,2001.011697,2000.974142,1.09136807,1.027424579,1.025871132,1.012319711
48,wage7,5000.968922,5001.010488,5000.996568,5000.971606,5001.011697,5000.974142,1.09136807,1.027424579,1.025871132,1.012319711
48,wage8,10000.96892,10001.01049,10000.99657,10000.97161,10001.0117,10000.97414,10001.09137,10001.02742,10001.02587,10001.01232
49,wage1,150.9863879,151.011645,151.0169813,1000.994737,1000.992514,1001.021012,1001.094493,1000.989967,1001.050748,1001.010533
49,wage2,300.9863879,301.011645,301.0169813,0.994737474,0.992514053,1.021012143,1.094492756,0.989967122,1.050747989,1.010533415
49,wage3,700.9863879,701.011645,701.0169813,0.994737474,0.992514053,1.021012143,1.094492756,0.989967122,1.050747989,1.010533415
49,wage4,1000.986388,1001.011645,1001.016981,0.994737474,0.992514053,1.021012143,1.094492756,0.989967122,1.050747989,1.010533415
49,wage5,1500.986388,1501.011645,1501.016981,0.994737474,0.992514053,1.021012143,1.094492756,0.989967122,1.050747989,1.010533415
49,wage6,2000.986388,2001.011645,2001.016981,0.994737474,0.992514053,1.021012143,1.094492756,0.989967122,1.050747989,1.010533415
49,wage7,5000.986388,5001.011645,5001.016981,0.994737474,0.992514053,1.021012143,1.094492756,0.989967122,1.050747989,1.010533415
49,wage8,10000.98639,10001.01164,10001.01698,10000.99474,10000.99251,10001.02101,10001.09449,10000.98997,10001.05075,10001.01053
50,wage1,151.042916,1000.991981,1000.982053,1001.022021,1001.00631,1000.981889,1001.01328,1001.011209,1001.016955,1001.035254
50,wage2,301.042916,0.991980708,0.982052601,1.022021135,1.006309543,0.981888905,1.013280274,1.011208831,1.016955072,1.035253749
50,wage3,701.042916,0.991980708,0.982052601,1.022021135,1.006309543,0.981888905,1.013280274,1.011208831,1.016955072,1.035253749
50,wage4,1001.042916,0.991980708,0.982052601,1.022021135,1.006309543,0.981888905,1.013280274,1.011208831,1.016955072,1.035253749
50,wage5,1501.042916,0.991980708,0.982052601,1.022021135,1.006309543,0.981888905,1.013280274,1.011208831,1.016955072,1.035253749
50,wage6,2001.042916,0.991980708,0.982052601,1.022021135,1.006309543,0.981888905,1.013280274,1.011208831,1.016955072,1.035253749
50,wage7,5001.042916,0.991980708,0.982052601,1.022021135,1.006309543,0.981888905,1.013280274,1.011208831,1.016955072,1.035253749
50,wage8,10001.04292,10000.99198,10000.98205,10001.02202,10001.00631,10000.98189,10001.01328,10001.01121,10001.01696,10001.03525
51,wage1,150.9609492,150.9704309,1001.031783,1000.962922,1000.908221,1001.03681,1001.056199,1000.894542,1001.003759,1000.996851
51,wage2,300.9609492,300.9704309,1.031783046,0.962922188,0.908220886,1.03680967,1.056198614,0.894541659,1.003759412,0.996851434
51,wage3,700.9609492,700.9704309,1.031783046,0.962922188,0.908220886,1.03680967,1.056198614,0.894541659,1.003759412,0.996851434
51,wage4,1000.960949,1000.970431,1.031783046,0.962922188,0.908220886,1.03680967,1.056198614,0.894541659,1.003759412,0.996851434
51,wage5,1500.960949,1500.970431,1.031783046,0.962922188,0.908220886,1.03680967,1.056198614,0.894541659,1.003759412,0.996851434
51,wage6,2000.960949,2000.970431,1.031783046,0.962922188,0.908220886,1.03680967,1.056198614,0.894541659,1.003759412,0.996851434
51,wage7,5000.960949,5000.970431,1.031783046,0.962922188,0.908220886,1.03680967,1.056198614,0.894541659,1.003759412,0.996851434
51,wage8,10000.96095,10000.97043,10001.03178,10000.96292,10000.90822,10001.03681,10001.0562,10000.89454,10001.00376,10000.99685
52,wage1,150.9804098,151.0264093,150.9685223,150.9447716,1001.007349,1001.005778,1001.103029,1001.094819,1000.996057,1001.06504
52,wage2,300.9804098,301.0264093,300.9685223,300.9447716,1.007349387,1.005777928,1.103029105,1.094818531,0.99605659,1.065039588
52,wage3,700.9804098,701.0264093,700.9685223,700.9447716,1.007349387,1.005777928,1.103029105,1.094818531,0.99605659,1.065039588
52,wage4,1000.98041,1001.026409,1000.968522,1000.944772,1.007349387,1.005777928,1.103029105,1.094818531,0.99605659,1.065039588
52,wage5,1500.98041,1501.026409,1500.968522,1500.944772,1.007349387,1.005777928,1.103029105,1.094818531,0.99605659,1.065039588
52,wage6,2000.98041,2001.026409,2000.968522,2000.944772,1.007349387,1.005777928,1.103029105,1.094818531,0.99605659,1.065039588
52,wage7,5000.98041,5001.026409,5000.968522,5000.944772,1.007349387,1.005777928,1.103029105,1.094818531,0.99605659,1.065039588
52,wage8,10000.98041,10001.02641,10000.96852,10000.94477,10001.00735,10001.00578,10001.10303,10001.09482,10000.99606,10001.06504
53,wage1,150.9567532,151.0025863,150.9822362,150.969462,151.036233,150.9740588,151.0445622,150.9294534,151.0133933,150.9888409
53,wage2,300.9567532,301.0025863,300.9822362,300.969462,301.036233,300.9740588,301.0445622,300.9294534,301.0133933,300.9888409
53,wage3,700.9567532,701.0025863,700.9822362,700.969462,701.036233,700.9740588,701.0445622,700.9294534,701.0133933,700.9888409
53,wage4,1000.956753,1001.002586,1000.982236,1000.969462,1001.036233,1000.974059,1001.044562,1000.929453,1001.013393,1000.988841
53,wage5,1500.956753,1501.002586,1500.982236,1500.969462,1501.036233,1500.974059,1501.044562,1500.929453,1501.013393,1500.988841
53,wage6,2000.956753,2001.002586,2000.982236,2000.969462,2001.036233,2000.974059,2001.044562,2000.929453,2001.013393,2000.988841
